Reference,Vial,Species,mtORF,psba_Clade,psba_forwardQC,psba_reverseQC,psba_ID,mt_forwardQC,mt_reverseQC,mtorf_ID,sample_name,Reef,Site,DateCollect,catBleaching,Depth,DHW2020,Lat,Long,Exposure,Aspect,Sector,maxDHW,meanDHW,recent.maxDHW,recent.meanDHW,DHW2,DHW3,DHW4,DHW6,DHW8,DHW9,returnDHW3,returnDHW4,returnDHW6,meanSST,minSST,maxSST,rangeSST,varSST,Month,MMM
319,P ver 107,Pmeandrina,,,,,,,,,Plate4_C002,Marion,Marion 6,24/2/2020,3,8.06,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
320,P ver 108,Pmeandrina,,,,,,,,,Plate4_D002,Marion,Marion 6,24/2/2020,4,9.03,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
414,P ver 109,Pverrucosa,,,,,,,,,Plate4_E002,Marion,Marion 6,24/2/2020,3,8.06,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
416,P ver 111,Pverrucosa,,PverC3,Bad,Good,psba1_H06,,,,Plate4_G002,Marion,Marion 6,24/2/2020,5,9.68,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
68,A ten 088,Ahumilis,,,,,,,,,Plate5_A005,Marion,Marion 6,24/2/2020,5,9.7,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
69,A ten 089,Ahumilis,,,,,,,,,Plate5_B005,Marion,Marion 6,24/2/2020,4,8.4,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
70,A ten 090,Ahumilis,,,,,,,,,Plate5_C005,Marion,Marion 6,24/2/2020,4,10.6,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
71,A ten 091,Ahumilis,,AcroC4,Good,Good,psba1_H07,,,,Plate5_D005,Marion,Marion 6,24/2/2020,4,10,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
64,A ten 084,Ahumilis,,,,,,,,,Plate5_E004,Marion,Marion 6,24/2/2020,4,6.1,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
72,A ten 092,Ahumilis,,,,,,,,,Plate5_E005,Marion,Marion 6,24/2/2020,3,9.7,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
65,A ten 085,Ahumilis,,,,,,,,,Plate5_F004,Marion,Marion 6,24/2/2020,4,4.8,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
74,A ten 094,Ahumilis,,,,,,,,,Plate5_F005,Marion,Marion 6,24/2/2020,2,6.5,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
66,A ten 086,Ahumilis,,AcroC9,Good,Good,psba1_G08,,,,Plate5_G004,Marion,Marion 6,24/2/2020,4,3.5,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
75,A ten 095,Ahumilis,,AcroC10,Good,Good,psba1_H08,,,,Plate5_G005,Marion,Marion 6,24/2/2020,5,9.7,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
67,A ten 087,Ahumilis,,,,,,,,,Plate5_H004,Marion,Marion 6,24/2/2020,5,6.8,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
63,A ten 083,Ahumilis,,AcroC4,Good,Good,psba1_D09,,,,Plate6_A004,Marion,Marion 6,24/2/2020,3,9.7,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
73,A ten 093,Ahumilis,,,,,,,,,Plate6_B004,Marion,Marion 6,24/2/2020,3,9.4,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
76,A ten 096,Ahumilis,,,,,,,,,Plate6_C004,Marion,Marion 6,24/2/2020,5,10,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
77,A ten 097,Ahumilis,,,,,,,,,Plate6_D004,Marion,Marion 6,24/2/2020,4,9.7,6.219999861,19.12125,152.39993,Exposed,SE,Central,12.68999972,2.305555504,11.37999975,4.579999898,9,9,7,4,2,2,4.125,5.5,5.333333333,25.89770985,22.915,29.17230769,6.257307692,2.618386618,2,28.1
311,P ver 082,Pmeandrina,,,,,,,,,Plate1_E004,Marion,Marion 8,23/2/2020,5,3.23,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
405,P ver 081,Pverrucosa,,PverC5,Good,Good,psba1_G05,,,,Plate3_D003,Marion,Marion 8,23/2/2020,3,7.74,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
407,P ver 088,Pverrucosa,,,,,,,,,Plate3_E003,Marion,Marion 8,23/2/2020,1,6.13,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
408,P ver 090,Pverrucosa,,,,,,,,,Plate3_F003,Marion,Marion 8,23/2/2020,5,3.23,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
406,P ver 083,Pverrucosa,,,,,,,,,Plate4_F001,Marion,Marion 8,23/2/2020,2,3.87,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
312,P ver 084,Pmeandrina,,,,,,,,,Plate4_G001,Marion,Marion 8,23/2/2020,5,4.52,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
53,A ten 073,Ahumilis,,,,,,,,,Plate5_A004,Marion,Marion 8,23/2/2020,5,8.4,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
42,A ten 062,Ahumilis,,,,,,,,,Plate5_B003,Marion,Marion 8,23/2/2020,4,8.1,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
56,A ten 076,Ahumilis,,AcroC9,Bad,Bad,psba1_E07,,,,Plate5_B004,Marion,Marion 8,23/2/2020,3,6.5,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
43,A ten 063,Ahumilis,,,,,,,,,Plate5_C003,Marion,Marion 8,23/2/2020,3,9.4,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
61,A ten 081,Ahumilis,,,,,,,,,Plate5_C004,Marion,Marion 8,23/2/2020,5,4.2,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
45,A ten 065,Ahumilis,,,,,,,,,Plate5_D003,Marion,Marion 8,23/2/2020,5,7.1,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
62,A ten 082,Ahumilis,,,,,,,,,Plate5_D004,Marion,Marion 8,23/2/2020,5,3.9,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
46,A ten 066,Ahumilis,,AcroC9,Bad,Good,psba1_D08,,,,Plate5_E003,Marion,Marion 8,23/2/2020,2,6.5,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
47,A ten 067,Ahumilis,,,,,,,,,Plate5_F003,Marion,Marion 8,23/2/2020,3,5.5,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
48,A ten 068,Ahumilis,,,,,,,,,Plate5_G003,Marion,Marion 8,23/2/2020,3,2.9,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
50,A ten 070,Ahumilis,,,,,,,,,Plate5_H003,Marion,Marion 8,23/2/2020,5,4.5,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
51,A ten 071,Ahumilis,,AcroC4,Good,Good,psba1_C09,,,,Plate6_A003,Marion,Marion 8,23/2/2020,5,3.2,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
52,A ten 072,Ahumilis,,,,,,,,,Plate6_B003,Marion,Marion 8,23/2/2020,2,3.9,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
54,A ten 074,Ahumilis,,,,,,,,,Plate6_C003,Marion,Marion 8,23/2/2020,5,8.4,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
55,A ten 075,Ahumilis,,,,,,,,,Plate6_D003,Marion,Marion 8,23/2/2020,5,6.5,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
57,A ten 077,Ahumilis,,,,,,,,,Plate6_E003,Marion,Marion 8,23/2/2020,5,5.8,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
58,A ten 078,Ahumilis,,AcroC9,Good,Good,psba1_A11,,,,Plate6_F003,Marion,Marion 8,23/2/2020,4,5.2,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
59,A ten 079,Ahumilis,,,,,,,,,Plate6_G003,Marion,Marion 8,23/2/2020,4,6.1,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
49,A ten 069,Ahumilis,,AcroC4,Bad,Bad,psba1_E11,,,,Plate6_H002,Marion,Marion 8,23/2/2020,3,3.5,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
60,A ten 080,Ahumilis,,,,,,,,,Plate6_H003,Marion,Marion 8,23/2/2020,5,6.1,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
44,A ten 064,Ahumilis,,,,,,,,,Plate7_B002,Marion,Marion 8,23/2/2020,5,7.7,6.08,19.29981,152.23572,Exposed,S,Central,11.83,2.281666667,11.37,4.086,8,8,7,2,2,2,4.714285714,5.5,16,25.87249498,22.89153846,29.18884615,6.297307692,2.650851433,2,28.08
497,P ver 274,Pverrucosa,,,,,,,,,Plate2_B010,Moore,Moore 3,7/3/2020,4,6.77,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
499,P ver 279,Pverrucosa,,,,,,,,,Plate2_C010,Moore,Moore 3,7/3/2020,4,8.06,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
373,P ver 275,Pmeandrina,,,,,,,,,Plate3_A009,Moore,Moore 3,7/3/2020,4,7.1,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
374,P ver 276,Pmeandrina,,,,,,,,,Plate3_B009,Moore,Moore 3,7/3/2020,1,7.1,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
375,P ver 277,Pmeandrina,,,,,,,,,Plate3_C009,Moore,Moore 3,7/3/2020,4,6.45,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
498,P ver 278,Pverrucosa,,,,,,,,,Plate3_D009,Moore,Moore 3,7/3/2020,3,7.74,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
372,P ver 273,Pmeandrina,,,,,,,,,Plate4_B007,Moore,Moore 3,7/3/2020,1,5.48,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
191,A ten 221,Ahumilis,,,,,,,,,Plate6_D009,Moore,Moore 3,7/3/2020,2,6.8,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
193,A ten 223,Ahumilis,,,,,,,,,Plate6_E009,Moore,Moore 3,7/3/2020,1,6.1,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
190,A ten 220,Ahumilis,,,,,,,,,Plate7_A006,Moore,Moore 3,7/3/2020,3,7.1,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
192,A ten 222,Ahumilis,,,,,,,,,Plate7_B006,Moore,Moore 3,7/3/2020,3,8.1,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
194,A ten 224,Ahumilis,,,,,,,,,Plate7_C006,Moore,Moore 3,7/3/2020,4,7.1,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
195,A ten 225,Ahumilis,,,,,,,,,Plate7_D006,Moore,Moore 3,7/3/2020,1,9.4,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
196,A ten 226,Ahumilis,,,,,,,,,Plate7_E006,Moore,Moore 3,7/3/2020,2,9,9.08,15.87737,149.15955,Semi-exposed,N,Central,11.45,2.315555556,11.45,6.16,9,9,6,5,2,2,4.125,6.6,4.5,26.80518143,24.00807692,29.97884615,5.970769231,2.338708447,2,28.81
496,P ver 270,Pverrucosa,,,,,,,,,Plate1_G009,Moore,Moore 4,7/3/2020,3,5.16,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
371,P ver 271,Pmeandrina,,,,,,,,,Plate2_A010,Moore,Moore 4,7/3/2020,5,3.55,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
492,P ver 262,Pverrucosa,,,,,,,,,Plate2_C009,Moore,Moore 4,7/3/2020,5,9.35,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
493,P ver 264,Pverrucosa,,,,,,,,,Plate2_E009,Moore,Moore 4,7/3/2020,4,7.74,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
369,P ver 265,Pmeandrina,,,,,,,,,Plate2_F009,Moore,Moore 4,7/3/2020,5,9.03,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
370,P ver 266,Pmeandrina,,,,,,,,,Plate2_G009,Moore,Moore 4,7/3/2020,2,6.45,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
494,P ver 268,Pverrucosa,,,,,,,,,Plate3_G008,Moore,Moore 4,7/3/2020,4,7.1,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
495,P ver 269,Pverrucosa,,,,,,,,,Plate4_A007,Moore,Moore 4,7/3/2020,5,9.03,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
186,A ten 216,Ahumilis,,AcroC2,Good,Good,psba1_D07,,,,Plate5_A011,Moore,Moore 4,7/3/2020,6,8.7,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
188,A ten 218,Ahumilis,,,,,,,,,Plate5_B011,Moore,Moore 4,7/3/2020,4,9,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
181,A ten 211,Ahumilis,,,,,,,,,Plate5_F010,Moore,Moore 4,7/3/2020,3,9.4,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
184,A ten 214,Ahumilis,,,,,,,,,Plate5_G010,Moore,Moore 4,7/3/2020,4,8.1,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
185,A ten 215,Ahumilis,,,,,,,,,Plate5_H010,Moore,Moore 4,7/3/2020,2,6.8,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
182,A ten 212,Ahumilis,,,,,,,,,Plate6_A009,Moore,Moore 4,7/3/2020,4,9,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
183,A ten 213,Ahumilis,,,,,,,,,Plate6_B009,Moore,Moore 4,7/3/2020,3,10,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
187,A ten 217,Ahumilis,,AcroC2,Good,Good,psba1_B10,,,,Plate6_C009,Moore,Moore 4,7/3/2020,3,9.7,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
189,A ten 219,Ahumilis,,,,,,,,,Plate7_H005,Moore,Moore 4,7/3/2020,4,7.7,9.09,15.96481,149.19427,Sheltered,W,Central,11.42,2.144722222,11.42,5.8,7,7,6,5,2,2,5.5,6.6,4.5,26.77784562,23.97192308,29.985,6.013076923,2.364033961,2,28.82
358,P ver 246,Pmeandrina,,,,,,,,,Plate1_E009,Moore,Moore 5,7/3/2020,5,10.65,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
362,P ver 251,Pmeandrina,,,,,,,,,Plate1_F009,Moore,Moore 5,7/3/2020,4,10.97,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
368,P ver 260,Pmeandrina,,,,,,,,,Plate2_A009,Moore,Moore 5,7/3/2020,1,14.19,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
491,P ver 261,Pverrucosa,,PverC2,Good,Good,psba1_F02,,,,Plate2_B009,Moore,Moore 5,7/3/2020,5,14.19,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
361,P ver 249,Pmeandrina,,,,,,,,,Plate2_F008,Moore,Moore 5,7/3/2020,3,10.65,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
365,P ver 254,Pmeandrina,,,,,,,,,Plate2_G008,Moore,Moore 5,7/3/2020,5,9.03,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
367,P ver 258,Pmeandrina,,,,,,,,,Plate2_H008,Moore,Moore 5,7/3/2020,3,10.97,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
363,P ver 252,Pmeandrina,,,,,,,,,Plate3_A008,Moore,Moore 5,7/3/2020,2,10.65,9,15.97315,149.35715,Exposed,E,Central,11.32,2.067222222,11.32,5.72,7,7,6,5,2,1,5.5,6.6,8.25,26.76706901,23.97884615,29.89230769,5.913461538,2.30675532,2,28.78
